FinanceID,Chave_Data,SiteID,CAPEX_ESG,OPEX_ESG,SavingsEstimate,RevenueImpactEstimate
FIN-001897,20230805,S-001,26806.63,6253.89,48396.83,29873.55
FIN-001898,20240817,S-002,32463.06,8287.47,31078.88,9675.31
FIN-001899,20231201,S-002,75502.42,1038.0,7814.03,22465.55
FIN-001900,20241024,S-003,18564.44,9608.79,18745.07,28413.83
FIN-001901,20240126,S-001,57402.84,2846.25,3988.12,17186.8
FIN-001902,20240526,S-001,43398.02,8412.35,46769.15,18745.11
FIN-001903,20240310,S-004,99820.99,17898.64,5416.37,19919.7
FIN-001904,20240805,S-002,23663.14,5731.3,19439.81,677.11
FIN-001905,20241024,S-004,56942.93,13983.78,27341.14,11994.98
FIN-001906,20240524,S-003,92166.58,8332.28,11752.12,6742.18
FIN-001907,20230114,S-003,33499.24,15968.26,40848.19,12623.67
FIN-001908,20240131,S-005,13268.62,6749.79,10896.81,17682.57
FIN-001909,20241203,S-004,67152.59,11814.67,14472.21,8245.74
FIN-001910,20230209,S-005,58664.99,18464.44,21432.29,12023.33
FIN-001911,20240609,S-004,21935.69,14375.22,21230.83,6812.59
FIN-001912,20230303,S-004,26545.22,2662.66,35470.14,12268.81
FIN-001913,20240926,S-004,98903.35,19085.49,45313.14,3377.79
FIN-001914,20231221,S-004,15298.48,3454.32,33213.64,26762.32
FIN-001915,20240825,S-005,85001.88,15691.06,19679.8,27621.69
FIN-001916,20240318,S-003,71892.64,6366.72,7382.78,14335.27
FIN-001917,20231024,S-004,22278.93,8194.46,31512.33,1483.8
FIN-001918,20240220,S-003,55514.85,7989.27,24633.23,507.48
FIN-001919,20230218,S-001,11868.56,10129.82,2148.41,11698.82
FIN-001920,20231121,S-003,96292.6,1047.44,45927.5,17617.13
FIN-001921,20231218,S-003,11226.26,1720.11,44387.85,7209.59
FIN-001922,20230505,S-003,95481.76,14933.7,24507.68,7880.18
FIN-001923,20240805,S-002,76733.7,17560.45,27573.63,22679.51
FIN-001924,20231112,S-004,14373.09,2168.63,45604.31,14956.31
FIN-001925,20231105,S-004,60393.5,5131.74,7448.29,16390.4
FIN-001926,20240809,S-003,70442.83,5160.07,29157.96,24667.34
FIN-001927,20231007,S-003,24915.55,2450.88,16769.97,21060.54
FIN-001928,20240913,S-005,92408.71,8383.57,853.78,19580.89
FIN-001929,20231207,S-001,21732.22,10122.55,627.56,22559.72
FIN-001930,20231212,S-003,74403.34,3916.96,16793.85,7643.63
FIN-001931,20240831,S-003,36536.95,12849.64,33397.31,21511.63
FIN-001932,20240907,S-005,56420.93,15471.31,37206.99,25032.9
FIN-001933,20240701,S-001,38976.55,13037.75,37153.77,5816.23
FIN-001934,20240628,S-005,34912.53,11404.99,18145.43,6015.86
FIN-001935,20241204,S-001,11969.78,13100.94,13780.64,17244.66
FIN-001936,20240526,S-003,94051.01,3905.25,27817.04,4238.4
FIN-001937,20230813,S-003,83806.29,11597.3,36130.74,1535.96
FIN-001938,20230121,S-001,29883.71,6957.88,10440.13,14668.4
FIN-001939,20230826,S-004,39437.46,14126.11,7391.44,28490.02
FIN-001940,20230308,S-002,42471.71,19825.48,40726.92,6130.15
FIN-001941,20240728,S-002,38094.18,4713.99,46765.7,2724.48
FIN-001942,20240406,S-001,35150.41,9143.83,3794.26,149.19
FIN-001943,20240522,S-001,37401.11,19620.85,17241.95,23808.16
FIN-001944,20230608,S-004,95931.92,3097.72,12798.15,9376.38
FIN-001945,20240505,S-001,49364.58,18603.32,3843.2,23656.36
FIN-001946,20240410,S-003,64845.12,4561.04,29780.45,7386.33
FIN-001947,20230509,S-003,83475.25,14761.86,42382.94,15836.07
FIN-001948,20230505,S-003,70647.34,13019.83,8951.81,27827.94
FIN-001949,20230315,S-003,45679.43,9555.74,13488.84,25604.24
FIN-001950,20231225,S-002,88096.76,13607.14,5041.01,28898.63
FIN-001951,20230912,S-001,79407.04,8897.76,16848.14,27197.71
FIN-001952,20240905,S-004,21456.88,18395.35,6522.44,18866.98
FIN-001953,20241203,S-001,39176.83,3575.55,30483.52,2673.08
FIN-001954,20230905,S-001,35203.15,12864.18,8063.74,22353.81
FIN-001955,20231122,S-005,65954.54,4819.54,43871.95,2086.05
FIN-001956,20230112,S-002,70081.19,1541.62,18825.83,23957.75
FIN-001957,20231130,S-004,51391.66,14950.99,38316.79,7637.51
FIN-001958,20230826,S-005,94087.17,17871.14,11871.08,23526.76
FIN-001959,20241019,S-004,23702.48,3152.84,28994.82,7597.96
FIN-001960,20241225,S-003,89408.9,14862.17,39856.85,25892.41
FIN-001961,20230826,S-001,21494.85,5813.77,32996.66,2269.6
FIN-001962,20240416,S-005,85085.52,6920.97,43222.81,20542.62
FIN-001963,20230429,S-003,12399.09,16594.3,2269.58,1056.66
FIN-001964,20231228,S-002,18544.45,11776.0,18127.66,13426.96
FIN-001965,20230710,S-001,71321.04,3567.94,30809.04,15560.48
FIN-001966,20240819,S-005,69835.35,4880.61,14410.51,9073.01
FIN-001967,20230123,S-001,97022.08,12222.88,42051.03,28481.48
FIN-001968,20230802,S-003,63581.47,19381.58,16498.02,12540.18
FIN-001969,20231125,S-001,16292.14,13623.91,37011.2,927.13
FIN-001970,20240413,S-002,67152.19,18765.21,10844.99,8146.73
FIN-001971,20240621,S-001,90342.29,7383.24,49428.24,143.96
FIN-001972,20240614,S-004,93923.92,10286.65,44998.8,15928.47
FIN-001973,20231029,S-004,35095.74,1914.79,36824.62,17946.62
FIN-001974,20231128,S-003,15124.13,9762.74,6076.93,19533.02
FIN-001975,20240705,S-003,24548.14,9162.58,34231.1,4810.89
FIN-001976,20241207,S-004,39030.32,13920.91,30568.94,19886.76
FIN-001977,20231021,S-001,23859.98,1816.37,18673.33,6987.9
FIN-001978,20241125,S-004,61964.7,9178.73,19693.66,9032.19
FIN-001979,20240210,S-001,76025.56,8156.42,7553.08,10337.12
FIN-001980,20231231,S-002,24495.11,1593.09,30876.06,21116.34
FIN-001981,20241231,S-002,34326.55,15161.83,24719.46,25398.52
FIN-001982,20231018,S-002,75409.77,18857.87,7481.74,8436.46
FIN-001983,20230408,S-005,25733.09,16639.08,18804.71,24434.7
FIN-001984,20241006,S-005,70514.13,7699.26,8318.23,28480.01
FIN-001985,20231017,S-004,95257.54,5795.31,24005.87,29417.15
FIN-001986,20230813,S-002,86558.21,8268.82,13838.9,28480.34
FIN-001987,20230122,S-002,61831.39,3942.14,19977.36,29475.16
FIN-001988,20240505,S-005,11446.93,17032.22,4897.59,29272.46
FIN-001989,20230115,S-002,46203.16,4435.89,9944.28,3504.98
FIN-001990,20241218,S-001,74866.93,15224.84,7562.01,10926.89
FIN-001991,20241126,S-004,87197.05,3808.87,45475.41,14625.64
FIN-001992,20230828,S-001,20482.59,7112.98,16272.47,28256.56
FIN-001993,20240828,S-003,12633.0,8562.65,16425.8,1332.4
FIN-001994,20240626,S-003,68543.21,17119.96,43654.38,27109.05
FIN-001995,20240529,S-001,28566.41,17160.61,33512.33,25560.3
FIN-001996,20240109,S-004,90666.29,18860.33,10568.87,18407.46
FIN-001997,20240803,S-003,68387.41,4944.4,21858.3,7043.94
FIN-001998,20230205,S-001,78076.3,5984.06,1514.87,24816.22
FIN-001999,20231007,S-005,21784.59,9392.21,3954.65,7430.38
FIN-002000,20231226,S-001,49563.24,3236.44,45417.61,16796.57
FIN-002001,20241230,S-002,42287.63,3273.73,24708.58,25047.3
FIN-002002,20231110,S-003,47980.95,10150.29,41066.72,14191.55
FIN-002003,20231002,S-005,81634.79,18430.34,32019.14,11642.39
FIN-002004,20231215,S-004,88685.38,9509.52,16042.23,20147.15
FIN-002005,20240401,S-002,80091.38,8887.46,23845.65,21648.54
FIN-002006,20241103,S-003,76715.67,13754.9,44533.17,25254.37
FIN-002007,20241006,S-002,92863.52,2745.5,5953.26,5812.7
FIN-002008,20230310,S-005,10481.07,1952.31,47222.87,3841.13
FIN-002009,20230502,S-002,75079.4,4691.03,11234.84,18784.59
FIN-002010,20240407,S-005,57994.49,2759.45,31430.0,17034.78
FIN-002011,20241025,S-001,79045.99,5388.53,41648.46,19490.19
FIN-002012,20240728,S-005,68596.41,9356.88,7219.53,22412.74
FIN-002013,20230104,S-003,19587.59,7906.59,26434.43,11190.7
FIN-002014,20230429,S-005,90511.85,16650.5,38648.81,9689.57
FIN-002015,20240323,S-003,57681.5,7637.03,6108.62,13735.03
FIN-002016,20230506,S-003,20634.16,16704.77,42298.19,7229.01
FIN-002017,20240106,S-001,23930.72,18106.32,39016.37,6402.93
FIN-002018,20240904,S-003,91999.63,13835.87,32551.9,25359.91
FIN-002019,20240811,S-002,42171.38,10920.89,9718.04,28583.31
FIN-002020,20230124,S-005,70485.91,13759.18,31555.4,14068.38
FIN-002021,20230604,S-005,18084.62,17497.42,4380.1,5796.05
FIN-002022,20230515,S-003,54738.35,5769.38,14886.4,1736.72
FIN-002023,20241105,S-002,33771.02,12783.71,16708.97,29611.37
FIN-002024,20240620,S-005,40734.27,4125.42,2081.44,2120.34
FIN-002025,20230928,S-002,46697.63,17099.22,36536.71,5833.93
FIN-002026,20230620,S-004,67640.17,5183.0,6504.42,1280.07
FIN-002027,20240910,S-004,80990.16,7021.14,24088.33,9943.16
FIN-002028,20230208,S-005,61290.98,19003.05,1087.19,12433.69
FIN-002029,20240220,S-001,42095.37,3536.84,34624.44,21955.65
FIN-002030,20240808,S-004,14300.86,4124.77,5159.01,4531.63
FIN-002031,20240108,S-004,75259.54,14719.37,45542.6,13010.09
FIN-002032,20240829,S-002,58913.57,12338.16,2235.1,25454.77
FIN-002033,20230915,S-002,11473.81,2877.29,42136.16,13066.5
FIN-002034,20240529,S-002,27501.93,5482.11,12902.43,16329.86
FIN-002035,20230524,S-004,20722.88,3833.18,24316.08,21478.58
FIN-002036,20240220,S-003,20193.62,3865.31,45624.99,19464.49
FIN-002037,20240928,S-001,55118.1,13636.82,32491.64,1588.33
FIN-002038,20230219,S-004,13181.87,18544.16,3285.88,20642.74
FIN-002039,20241001,S-005,52891.27,1916.8,30499.48,1694.17
FIN-002040,20230902,S-005,56393.99,1889.31,36263.34,23472.37
FIN-002041,20240412,S-003,25191.49,18996.73,31740.07,23048.71
FIN-002042,20241123,S-003,62174.96,4123.89,9535.32,1212.36
FIN-002043,20241112,S-005,76116.35,14853.03,17803.48,4883.99
FIN-002044,20241201,S-005,63565.92,9165.04,1384.96,9451.98
FIN-002045,20230109,S-002,55373.32,13530.29,38639.79,26874.88
FIN-002046,20230817,S-004,27127.02,12345.44,7187.53,29618.97
FIN-002047,20231223,S-001,73242.56,9367.78,18892.97,493.18
FIN-002048,20241030,S-004,79920.1,9377.03,26351.44,3424.66
FIN-002049,20230224,S-002,36180.76,2540.44,2092.25,15290.51
FIN-002050,20240509,S-002,71413.02,5868.73,44595.53,2386.92
FIN-002051,20241110,S-003,38833.68,12007.79,13552.13,15230.04
FIN-002052,20241215,S-003,56538.19,19055.1,36906.69,21753.8
FIN-002053,20240221,S-004,79304.73,12867.65,9631.26,28250.69
FIN-002054,20231130,S-004,71086.38,14743.08,18440.37,977.26
FIN-002055,20240305,S-003,57618.26,4493.69,5403.83,14540.23
FIN-002056,20241115,S-004,99025.22,6499.68,11865.16,9004.83
FIN-002057,20231120,S-004,90646.13,1332.22,44539.82,4882.4
FIN-002058,20231219,S-005,56561.55,4354.14,8132.13,7170.34
FIN-002059,20231229,S-004,57368.24,5114.95,34275.83,23666.38
FIN-002060,20241124,S-004,88577.07,10892.3,20670.5,1732.95
FIN-002061,20230823,S-005,27632.32,15467.75,8525.83,8982.35
FIN-002062,20230330,S-003,70892.1,10321.72,41620.43,14420.93
FIN-002063,20230521,S-003,94965.08,18465.24,45596.0,19769.66
FIN-002064,20240417,S-004,61777.93,5091.28,19536.94,15465.32
FIN-002065,20240314,S-003,38730.75,13787.65,28089.01,6421.53
FIN-002066,20240331,S-001,70328.69,18494.08,27040.58,17521.26
FIN-002067,20240625,S-004,49196.08,12503.12,3733.35,26521.08
FIN-002068,20230412,S-004,73233.28,8375.23,14661.28,7046.94
FIN-002069,20230212,S-001,65591.91,19368.48,987.38,29997.98
FIN-002070,20231104,S-001,95091.78,5204.45,33633.5,19877.48
FIN-002071,20240630,S-001,16825.54,4400.64,31264.14,29652.91
FIN-002072,20240813,S-001,81817.96,8624.82,27838.38,8031.74
FIN-002073,20230427,S-005,46081.89,8285.47,24082.04,1036.91
FIN-002074,20231209,S-003,62443.56,16535.43,35649.91,15222.18
FIN-002075,20240621,S-004,78751.37,17382.66,8462.87,27305.2
FIN-002076,20240630,S-004,26977.44,12955.56,28583.97,27052.6
FIN-002077,20230420,S-001,17664.85,19214.72,1989.89,6162.15
FIN-002078,20230406,S-003,87626.72,3657.75,34060.06,20292.67
FIN-002079,20231219,S-001,22720.23,17855.26,14230.37,19702.29
FIN-002080,20230617,S-004,47963.31,2798.74,31947.86,20344.79
FIN-002081,20230415,S-003,98314.21,18461.11,18998.85,23463.19
FIN-002082,20240329,S-004,81834.2,19771.53,25795.57,23834.78
FIN-002083,20230319,S-003,70499.96,15920.62,2949.72,14320.14
FIN-002084,20241006,S-003,97813.76,6077.11,45985.42,17311.72
FIN-002085,20240612,S-005,95556.13,18244.5,33456.43,14185.59
FIN-002086,20230216,S-004,60958.41,6935.27,5907.22,23872.97
FIN-002087,20240417,S-003,74331.61,17658.42,36864.28,21147.94
FIN-002088,20230814,S-001,56303.55,5954.68,47566.13,11490.21
FIN-002089,20230703,S-002,25698.32,17176.3,22227.52,6362.61
FIN-002090,20230214,S-001,26364.97,3126.02,30693.34,25144.5
FIN-002091,20240311,S-001,39638.1,7729.31,18491.43,27560.82
FIN-002092,20240818,S-005,65974.84,3444.91,44035.98,24176.5
FIN-002093,20231117,S-002,36081.0,10491.7,15870.85,29342.49
FIN-002094,20241112,S-003,10792.56,18996.62,42270.88,14375.5
FIN-002095,20240601,S-001,57638.27,3297.86,5997.65,8415.92
FIN-002096,20240526,S-003,47396.96,4555.52,27062.75,2005.6
FIN-002097,20230818,S-004,29322.91,11234.67,832.13,894.88
FIN-002098,20240115,S-002,94016.68,5781.61,32586.25,3102.79
FIN-002099,20230603,S-003,66787.41,2814.07,35429.31,25907.89
FIN-002100,20230119,S-001,78452.23,14962.11,26514.69,4706.54
FIN-002101,20240503,S-004,24712.93,3117.65,17718.21,20442.74
FIN-002102,20230607,S-005,67565.32,17925.35,49066.92,2276.87
FIN-002103,20230811,S-001,35071.44,11635.53,37394.87,5104.78
FIN-002104,20240507,S-001,16310.18,17605.81,24785.18,13399.31
FIN-002105,20230725,S-004,49255.61,10024.89,27227.93,16566.1
FIN-002106,20230421,S-003,30201.57,6494.01,35576.64,1939.6
FIN-002107,20231113,S-002,20654.95,1798.13,20634.89,13745.24
FIN-002108,20230617,S-001,60743.22,14888.97,10347.8,4317.74
FIN-002109,20240816,S-004,70510.43,10945.11,15867.79,10895.8
FIN-002110,20230505,S-001,54898.74,13005.49,36499.56,11178.14
FIN-002111,20230819,S-002,64853.63,14662.57,27334.06,3827.92
FIN-002112,20230309,S-003,68247.58,12436.63,1633.64,3534.66
FIN-002113,20230319,S-003,42086.65,3288.21,46655.6,7970.19
FIN-002114,20230906,S-005,67168.5,19585.25,13022.81,5480.55
FIN-002115,20231031,S-004,30876.81,10346.72,2899.45,25606.73
FIN-002116,20230711,S-005,49052.97,11076.45,21254.13,17601.96
FIN-002117,20230523,S-001,78079.47,2220.86,17520.99,22167.98
FIN-002118,20230522,S-003,79887.42,19064.97,21938.95,18539.41
FIN-002119,20240627,S-001,34618.11,1608.59,22837.57,29349.58
FIN-002120,20231108,S-002,79668.13,3997.81,8176.8,2730.73
FIN-002121,20230528,S-001,28700.38,10631.53,22633.75,5706.62
FIN-002122,20230127,S-001,39450.48,8294.67,45505.98,23806.35
FIN-002123,20230724,S-003,88891.43,8806.93,48181.9,9719.27
FIN-002124,20231228,S-001,95105.69,12857.06,20309.57,24155.79
FIN-002125,20240608,S-004,45847.24,5789.3,21200.52,9033.01
FIN-002126,20230503,S-004,23823.08,5754.37,17532.55,22644.04
FIN-002127,20230426,S-003,32877.41,16903.98,38976.45,22228.17
FIN-002128,20240629,S-002,43074.92,13313.92,49964.88,8804.84
FIN-002129,20230111,S-002,21381.01,18294.48,30507.13,28492.45
FIN-002130,20230628,S-004,43677.82,2280.08,38555.06,9067.12
FIN-002131,20240627,S-001,90251.65,19307.99,23847.7,17138.86
FIN-002132,20231123,S-004,38726.44,4789.65,15343.49,10921.38
FIN-002133,20230601,S-004,68721.41,7386.66,18047.07,22986.79
FIN-002134,20240713,S-002,37203.72,2173.29,35165.28,23841.39
FIN-002135,20240704,S-002,42910.28,16080.59,48971.55,403.57
FIN-002136,20240620,S-002,77684.65,10224.26,12967.58,21512.24
FIN-002137,20240418,S-004,11167.75,18727.09,36999.05,2030.41
FIN-002138,20240608,S-001,22870.97,8336.96,12457.69,28672.91
FIN-002139,20241126,S-004,16067.34,12406.04,38366.27,19785.82
FIN-002140,20231230,S-001,75408.47,11861.62,37265.67,28976.58
FIN-002141,20240711,S-003,59189.17,9561.85,47781.93,10754.12
FIN-002142,20240424,S-002,18281.25,12116.87,33289.25,26059.69
FIN-002143,20240426,S-002,24365.74,2844.57,30157.88,23487.33
FIN-002144,20240501,S-003,36229.74,19096.7,28763.68,27629.03
FIN-002145,20230422,S-005,81813.48,8708.85,14912.28,23177.89
FIN-002146,20241022,S-003,88094.52,10182.41,23254.79,28007.59
FIN-002147,20230623,S-003,87028.37,13341.88,27579.4,6204.65
FIN-002148,20241129,S-002,85719.34,12034.05,9043.08,29317.3
FIN-002149,20240412,S-003,23753.28,10008.4,9980.28,26221.12
FIN-002150,20230223,S-003,36095.61,12204.13,47086.48,15196.39
FIN-002151,20241209,S-002,49928.26,12961.95,17035.58,19951.06
FIN-002152,20230823,S-005,78918.9,3816.62,37333.38,7410.78
FIN-002153,20231128,S-003,53594.73,2407.65,33304.29,27706.49
FIN-002154,20230213,S-004,73014.55,3788.5,17438.78,29162.21
FIN-002155,20230830,S-001,73280.59,11241.07,36814.39,23470.38
FIN-002156,20240320,S-003,59041.24,16120.89,32247.48,28784.78
FIN-002157,20241214,S-001,22490.56,2775.41,10101.26,15603.47
FIN-002158,20230528,S-005,35426.7,17835.32,40849.14,20435.29
FIN-002159,20240706,S-005,99433.98,18498.67,30052.43,8132.23
FIN-002160,20240302,S-003,78498.07,2003.24,3045.33,7687.44
FIN-002161,20240628,S-005,32371.55,6382.37,17435.77,11662.11
FIN-002162,20230508,S-003,99964.01,13198.01,4561.28,23449.93
FIN-002163,20240516,S-001,59918.05,13951.22,17920.23,14911.96
FIN-002164,20230524,S-001,71302.83,10940.87,37729.84,38.82
FIN-002165,20230223,S-004,70494.49,18741.34,27603.2,15022.69
FIN-002166,20230806,S-002,15093.37,6472.39,8997.4,2059.19
FIN-002167,20240119,S-003,59902.91,6590.84,3372.85,28377.48
FIN-002168,20231031,S-002,94048.35,16685.17,35330.53,24096.25
FIN-002169,20241213,S-004,43871.52,2397.28,13214.0,947.79
FIN-002170,20230105,S-005,26371.68,6955.95,7001.49,5786.04
FIN-002171,20231201,S-003,66673.79,17930.72,18500.95,17921.86
FIN-002172,20240215,S-003,56135.36,19885.36,44916.23,11471.03
FIN-002173,20241104,S-005,99256.57,8577.37,21428.13,12760.06
FIN-002174,20240301,S-005,86445.02,7093.52,31645.74,4405.22
FIN-002175,20231122,S-004,77051.93,4577.7,45056.06,22277.91
FIN-002176,20230222,S-001,69017.19,8386.56,42950.08,19250.42
FIN-002177,20231108,S-003,44307.04,5277.61,34187.56,28476.16
FIN-002178,20230812,S-005,67221.56,13080.46,48880.04,29992.72
FIN-002179,20230714,S-002,81857.46,5570.75,19307.09,14583.63
FIN-002180,20241113,S-004,70605.62,8272.08,42789.27,1377.14
FIN-002181,20231202,S-002,20938.42,6329.67,46695.67,15124.39
FIN-002182,20230728,S-005,46469.24,15726.77,42302.34,11187.99
FIN-002183,20240922,S-004,15225.54,4735.46,16617.37,5279.02
FIN-002184,20231217,S-002,91011.71,10039.72,16229.23,1736.31
FIN-002185,20230729,S-003,42586.73,16633.03,47907.65,3776.11
FIN-002186,20241022,S-005,62933.91,2311.05,23130.74,9087.91
FIN-002187,20240814,S-004,59042.68,13780.63,47458.61,22802.53
FIN-002188,20230402,S-002,50192.16,19122.47,35300.32,7851.2
FIN-002189,20230411,S-002,48877.09,2238.29,19812.64,19948.17
FIN-002190,20231002,S-002,80661.31,3380.91,47420.65,25512.18
FIN-002191,20240227,S-003,13640.42,9822.59,6610.9,11464.79
FIN-002192,20241027,S-004,17654.61,15245.51,47117.16,28560.27
FIN-002193,20240110,S-001,80588.61,17146.79,44647.07,1879.22
FIN-002194,20231205,S-005,93545.66,2463.68,3872.35,26141.24
FIN-002195,20240818,S-005,36900.6,14268.94,14404.51,26128.39
FIN-002196,20240514,S-001,84732.09,11675.25,49706.31,17889.28
FIN-002197,20230822,S-004,39827.13,4214.9,39498.91,17739.88
FIN-002198,20240126,S-004,79194.25,4305.81,27860.84,13041.79
FIN-002199,20230527,S-002,76569.33,12859.23,30896.56,18477.03
FIN-002200,20240510,S-003,75318.24,5243.52,14990.62,29593.97
FIN-002201,20230513,S-003,16484.23,8774.84,31770.86,3348.23
FIN-002202,20240324,S-003,63860.73,1078.59,10180.74,6792.2
FIN-002203,20240202,S-001,32714.28,3485.17,43397.88,7259.73
FIN-002204,20230611,S-005,57418.83,18705.1,44758.4,26280.03
FIN-002205,20230120,S-005,21611.31,11206.77,13506.66,3167.52
FIN-002206,20230928,S-004,97284.02,9100.33,33714.78,8969.94
FIN-002207,20230612,S-003,18237.7,18809.42,39424.02,9406.25
FIN-002208,20240521,S-005,39247.51,13271.87,25317.9,16559.71
FIN-002209,20230429,S-005,71095.17,16803.45,10419.38,3630.46
FIN-002210,20240506,S-002,88553.35,9968.21,30176.07,29569.93
FIN-002211,20240523,S-002,24308.31,5524.61,45971.6,8942.81
FIN-002212,20230601,S-002,63480.95,2515.93,14973.54,8262.9
FIN-002213,20230708,S-002,99163.89,19230.13,3687.39,1763.41
FIN-002214,20241227,S-003,30283.74,8067.79,13788.86,25904.89
FIN-002215,20240310,S-003,35678.49,5459.5,18178.07,16838.79
FIN-002216,20240202,S-003,84747.82,10467.43,31716.49,4688.52
FIN-002217,20240616,S-005,27007.46,10052.49,11838.78,9687.88
FIN-002218,20240428,S-002,34064.81,6235.54,5219.65,2326.66
FIN-002219,20240325,S-005,29023.64,12545.84,31315.97,13255.77
FIN-002220,20240324,S-005,59790.16,5296.38,25473.1,13395.91
FIN-002221,20230709,S-003,75003.68,7547.24,26680.69,6219.5
FIN-002222,20230706,S-004,60468.11,10319.57,12148.9,18895.28
FIN-002223,20241002,S-003,26885.44,14606.68,46821.16,7182.21
FIN-002224,20231227,S-002,59380.51,5587.7,47008.62,17585.04
FIN-002225,20240329,S-004,76919.57,10304.15,49177.42,22848.31
FIN-002226,20240115,S-004,82623.37,12054.65,2991.7,12879.26
FIN-002227,20241115,S-002,89092.72,15141.79,30767.43,20525.54
FIN-002228,20230828,S-001,23534.97,15342.18,34310.39,26388.12
FIN-002229,20240608,S-003,95908.12,16080.93,44645.8,19376.35
FIN-002230,20241023,S-004,84692.13,1936.98,21770.87,17781.82
FIN-002231,20240629,S-002,88736.05,1450.35,25221.71,23872.74
FIN-002232,20240727,S-002,63685.78,12580.1,45362.69,10011.9
FIN-002233,20230621,S-001,28150.65,5270.58,21708.17,14946.26
FIN-002234,20230422,S-003,30351.93,2566.86,12773.2,18136.94
FIN-002235,20230614,S-004,76065.06,12720.08,35921.68,27701.76
FIN-002236,20240703,S-002,90064.55,10812.62,41980.97,19799.19
FIN-002237,20240726,S-002,86798.02,12023.88,9915.27,449.9
FIN-002238,20241214,S-004,53311.93,16050.13,44086.62,5355.53
FIN-002239,20230420,S-005,99272.94,7115.97,29073.14,18493.22
FIN-002240,20231021,S-004,13999.39,16254.59,30563.12,4448.35
FIN-002241,20240716,S-003,20504.86,3732.96,46860.95,17644.81
FIN-002242,20240801,S-001,14543.54,14671.61,34507.08,8011.09
