ID_Emissao,Chave_Data,SiteID,SourceID,Scope,CO2_kg,ActivityMetric,UnitOfMeasure,CategoriaEmissao
EM-010478,20230703,S-004,SRC-02,2,35.49,163.11,kWh,Energia Elétrica
EM-010479,20230815,S-005,SRC-03,1,115.85,95.54,kWh,Combustão Direta
EM-010480,20231125,S-004,SRC-02,1,92.72,499.38,kWh,Combustão Direta
EM-010481,20230430,S-004,SRC-02,1,100.34,276.98,kWh,Combustão Direta
EM-010482,20240420,S-003,SRC-03,1,33.99,430.73,kWh,Combustão Direta
EM-010483,20240214,S-005,SRC-01,2,49.41,269.39,kWh,Energia Elétrica
EM-010484,20230522,S-002,SRC-02,2,39.53,342.43,kWh,Energia Elétrica
EM-010485,20240410,S-004,SRC-02,2,111.73,95.37,kWh,Energia Elétrica
EM-010486,20240812,S-004,SRC-04,1,42.17,406.32,kWh,Combustão Direta
EM-010487,20230605,S-002,SRC-04,2,56.6,176.44,kWh,Energia Elétrica
EM-010488,20240418,S-003,SRC-02,1,126.57,31.79,kWh,Combustão Direta
EM-010489,20240907,S-003,SRC-03,1,45.68,454.6,kWh,Combustão Direta
EM-010490,20240114,S-003,SRC-03,2,206.2,218.35,kWh,Energia Elétrica
EM-010491,20230530,S-005,SRC-02,1,41.5,337.91,kWh,Combustão Direta
EM-010492,20240904,S-002,SRC-04,3,109.89,445.63,kWh,Cadeia de Valor / Transporte
EM-010493,20230329,S-004,SRC-03,1,179.6,430.29,kWh,Combustão Direta
EM-010494,20231119,S-003,SRC-04,1,101.57,455.66,kWh,Combustão Direta
EM-010495,20230523,S-005,SRC-04,2,230.18,98.95,kWh,Energia Elétrica
EM-010496,20230517,S-002,SRC-01,2,144.38,447.22,kWh,Energia Elétrica
EM-010497,20240911,S-004,SRC-03,2,56.74,222.85,kWh,Energia Elétrica
EM-010498,20240702,S-002,SRC-04,3,182.23,128.67,kWh,Cadeia de Valor / Transporte
EM-010499,20240719,S-001,SRC-03,1,67.72,235.67,kWh,Combustão Direta
EM-010500,20231102,S-001,SRC-04,1,117.2,199.91,kWh,Combustão Direta
EM-010501,20230319,S-005,SRC-03,1,230.72,287.0,kWh,Combustão Direta
EM-010502,20241020,S-002,SRC-01,3,112.16,189.48,kWh,Cadeia de Valor / Transporte
EM-010503,20230111,S-002,SRC-03,2,52.49,95.86,kWh,Energia Elétrica
EM-010504,20230912,S-002,SRC-04,2,53.2,495.97,kWh,Energia Elétrica
EM-010505,20231008,S-004,SRC-03,2,156.79,382.49,kWh,Energia Elétrica
EM-010506,20240904,S-002,SRC-01,2,118.1,92.08,kWh,Energia Elétrica
EM-010507,20230128,S-005,SRC-03,2,205.74,117.75,kWh,Energia Elétrica
EM-010508,20231104,S-001,SRC-01,1,86.12,420.79,kWh,Combustão Direta
EM-010509,20230108,S-002,SRC-03,1,90.82,421.9,kWh,Combustão Direta
EM-010510,20230720,S-002,SRC-04,3,39.27,94.38,kWh,Cadeia de Valor / Transporte
EM-010511,20231030,S-003,SRC-03,3,33.93,145.34,kWh,Cadeia de Valor / Transporte
EM-010512,20230827,S-003,SRC-04,2,72.11,430.74,kWh,Energia Elétrica
EM-010513,20241206,S-005,SRC-01,3,242.95,143.93,kWh,Cadeia de Valor / Transporte
EM-010514,20230313,S-003,SRC-02,1,46.89,29.7,kWh,Combustão Direta
EM-010515,20230617,S-001,SRC-02,2,37.14,153.86,kWh,Energia Elétrica
EM-010516,20231218,S-004,SRC-03,1,110.3,474.59,kWh,Combustão Direta
EM-010517,20230928,S-003,SRC-03,1,137.78,467.68,kWh,Combustão Direta
EM-010518,20241021,S-005,SRC-04,2,37.08,203.65,kWh,Energia Elétrica
EM-010519,20240213,S-003,SRC-02,1,61.71,132.83,kWh,Combustão Direta
EM-010520,20230317,S-005,SRC-03,1,110.11,362.28,kWh,Combustão Direta
EM-010521,20231105,S-001,SRC-03,2,36.39,40.73,kWh,Energia Elétrica
EM-010522,20231114,S-005,SRC-04,1,144.94,371.63,kWh,Combustão Direta
EM-010523,20240708,S-005,SRC-04,2,185.62,441.97,kWh,Energia Elétrica
EM-010524,20240312,S-002,SRC-01,1,87.21,359.81,kWh,Combustão Direta
EM-010525,20230915,S-003,SRC-03,2,11.26,15.87,kWh,Energia Elétrica
EM-010526,20240224,S-004,SRC-04,2,129.96,331.34,kWh,Energia Elétrica
EM-010527,20240608,S-005,SRC-04,1,143.78,200.08,kWh,Combustão Direta
EM-010528,20241125,S-002,SRC-03,1,72.33,485.43,kWh,Combustão Direta
EM-010529,20240616,S-003,SRC-04,1,82.61,40.63,kWh,Combustão Direta
EM-010530,20230731,S-003,SRC-04,1,72.37,139.7,kWh,Combustão Direta
EM-010531,20240427,S-005,SRC-03,1,30.02,481.84,kWh,Combustão Direta
EM-010532,20241021,S-004,SRC-01,2,81.49,484.54,kWh,Energia Elétrica
EM-010533,20241130,S-001,SRC-02,3,24.63,478.36,kWh,Cadeia de Valor / Transporte
EM-010534,20230801,S-002,SRC-02,2,52.15,434.01,kWh,Energia Elétrica
EM-010535,20231018,S-001,SRC-01,3,173.67,470.89,kWh,Cadeia de Valor / Transporte
EM-010536,20230220,S-002,SRC-04,2,122.74,44.41,kWh,Energia Elétrica
EM-010537,20241012,S-003,SRC-02,1,151.12,140.99,kWh,Combustão Direta
EM-010538,20240317,S-003,SRC-01,1,154.53,336.34,kWh,Combustão Direta
EM-010539,20231108,S-005,SRC-03,1,159.11,386.66,kWh,Combustão Direta
EM-010540,20241014,S-002,SRC-02,2,87.45,414.36,kWh,Energia Elétrica
EM-010541,20230509,S-002,SRC-02,2,114.27,112.37,kWh,Energia Elétrica
EM-010542,20240131,S-002,SRC-04,2,63.93,380.42,kWh,Energia Elétrica
EM-010543,20230415,S-001,SRC-04,2,86.95,299.39,kWh,Energia Elétrica
EM-010544,20230429,S-002,SRC-01,3,83.98,259.91,kWh,Cadeia de Valor / Transporte
EM-010545,20230628,S-004,SRC-04,2,65.94,259.0,kWh,Energia Elétrica
EM-010546,20240114,S-003,SRC-01,1,28.0,459.06,kWh,Combustão Direta
EM-010547,20231222,S-005,SRC-02,2,89.29,25.36,kWh,Energia Elétrica
EM-010548,20240329,S-002,SRC-01,2,88.07,339.79,kWh,Energia Elétrica
EM-010549,20240120,S-001,SRC-04,3,41.69,80.75,kWh,Cadeia de Valor / Transporte
EM-010550,20231122,S-002,SRC-04,2,17.36,96.73,kWh,Energia Elétrica
EM-010551,20240825,S-003,SRC-04,2,64.07,360.34,kWh,Energia Elétrica
EM-010552,20230421,S-005,SRC-01,2,110.03,418.82,kWh,Energia Elétrica
EM-010553,20241105,S-001,SRC-04,3,67.73,74.61,kWh,Cadeia de Valor / Transporte
EM-010554,20230508,S-001,SRC-02,2,82.31,344.45,kWh,Energia Elétrica
EM-010555,20230809,S-003,SRC-04,2,47.51,183.08,kWh,Energia Elétrica
EM-010556,20240928,S-005,SRC-04,2,45.51,202.64,kWh,Energia Elétrica
EM-010557,20240712,S-005,SRC-02,1,59.9,180.52,kWh,Combustão Direta
EM-010558,20230624,S-004,SRC-03,2,177.33,293.57,kWh,Energia Elétrica
EM-010559,20240122,S-001,SRC-04,1,192.62,495.76,kWh,Combustão Direta
EM-010560,20230129,S-003,SRC-03,3,222.78,419.18,kWh,Cadeia de Valor / Transporte
EM-010561,20230228,S-003,SRC-03,2,50.05,466.93,kWh,Energia Elétrica
EM-010562,20230713,S-003,SRC-01,2,54.98,450.66,kWh,Energia Elétrica
EM-010563,20230324,S-002,SRC-04,3,75.78,488.18,kWh,Cadeia de Valor / Transporte
EM-010564,20231218,S-003,SRC-01,2,111.52,331.87,kWh,Energia Elétrica
EM-010565,20241023,S-005,SRC-02,1,21.24,460.58,kWh,Combustão Direta
EM-010566,20240927,S-005,SRC-01,1,181.95,245.06,kWh,Combustão Direta
EM-010567,20230316,S-004,SRC-02,2,170.81,276.29,kWh,Energia Elétrica
EM-010568,20230621,S-003,SRC-03,1,10.36,398.7,kWh,Combustão Direta
EM-010569,20240107,S-004,SRC-01,1,23.1,375.05,kWh,Combustão Direta
EM-010570,20241122,S-005,SRC-01,1,75.69,72.11,kWh,Combustão Direta
EM-010571,20230621,S-004,SRC-03,2,143.51,499.96,kWh,Energia Elétrica
EM-010572,20231221,S-004,SRC-04,1,41.58,356.39,kWh,Combustão Direta
EM-010573,20240825,S-003,SRC-01,2,91.09,312.75,kWh,Energia Elétrica
EM-010574,20230715,S-004,SRC-04,1,32.96,180.95,kWh,Combustão Direta
EM-010575,20231019,S-002,SRC-01,2,76.71,30.09,kWh,Energia Elétrica
EM-010576,20240927,S-004,SRC-01,2,294.46,282.56,kWh,Energia Elétrica
EM-010577,20240329,S-004,SRC-04,1,77.79,394.94,kWh,Combustão Direta
EM-010578,20241025,S-001,SRC-01,1,142.88,429.23,kWh,Combustão Direta
EM-010579,20240122,S-003,SRC-04,1,14.72,206.58,kWh,Combustão Direta
EM-010580,20230918,S-003,SRC-03,3,79.67,206.28,kWh,Cadeia de Valor / Transporte
EM-010581,20230328,S-002,SRC-04,1,169.06,486.27,kWh,Combustão Direta
EM-010582,20231224,S-002,SRC-03,1,138.12,394.25,kWh,Combustão Direta
EM-010583,20230621,S-005,SRC-01,1,82.5,195.44,kWh,Combustão Direta
EM-010584,20240810,S-001,SRC-01,1,263.14,481.21,kWh,Combustão Direta
EM-010585,20240102,S-002,SRC-04,1,85.8,21.58,kWh,Combustão Direta
EM-010586,20230505,S-001,SRC-01,1,140.48,428.77,kWh,Combustão Direta
EM-010587,20230114,S-005,SRC-03,1,109.95,168.61,kWh,Combustão Direta
EM-010588,20240526,S-002,SRC-04,1,266.61,450.93,kWh,Combustão Direta
EM-010589,20230103,S-001,SRC-03,2,65.28,103.46,kWh,Energia Elétrica
EM-010590,20240521,S-005,SRC-03,2,45.66,336.14,kWh,Energia Elétrica
EM-010591,20240409,S-002,SRC-01,3,38.81,280.7,kWh,Cadeia de Valor / Transporte
EM-010592,20230710,S-003,SRC-01,3,408.26,248.8,kWh,Cadeia de Valor / Transporte
EM-010593,20240102,S-005,SRC-02,3,59.11,188.26,kWh,Cadeia de Valor / Transporte
EM-010594,20241031,S-004,SRC-04,1,26.85,307.14,kWh,Combustão Direta
EM-010595,20240616,S-003,SRC-04,2,65.75,358.75,kWh,Energia Elétrica
EM-010596,20240320,S-002,SRC-02,2,156.02,330.49,kWh,Energia Elétrica
EM-010597,20240406,S-005,SRC-03,2,45.75,179.11,kWh,Energia Elétrica
EM-010598,20230422,S-001,SRC-03,2,40.0,289.46,kWh,Energia Elétrica
EM-010599,20240101,S-005,SRC-03,1,134.37,92.66,kWh,Combustão Direta
EM-010600,20231102,S-004,SRC-04,3,260.97,351.74,kWh,Cadeia de Valor / Transporte
EM-010601,20240913,S-003,SRC-04,3,28.45,440.76,kWh,Cadeia de Valor / Transporte
EM-010602,20240101,S-001,SRC-01,1,116.0,185.17,kWh,Combustão Direta
EM-010603,20240329,S-001,SRC-01,1,51.83,293.79,kWh,Combustão Direta
EM-010604,20240810,S-003,SRC-01,1,22.7,79.65,kWh,Combustão Direta
EM-010605,20230212,S-002,SRC-01,1,85.77,23.81,kWh,Combustão Direta
EM-010606,20240728,S-003,SRC-02,2,58.25,354.16,kWh,Energia Elétrica
EM-010607,20241208,S-005,SRC-02,1,165.26,261.31,kWh,Combustão Direta
EM-010608,20230517,S-003,SRC-04,2,14.47,419.28,kWh,Energia Elétrica
EM-010609,20240516,S-001,SRC-01,2,52.74,55.6,kWh,Energia Elétrica
EM-010610,20230101,S-002,SRC-01,1,53.43,477.41,kWh,Combustão Direta
EM-010611,20231213,S-005,SRC-02,2,20.35,384.7,kWh,Energia Elétrica
EM-010612,20230701,S-003,SRC-04,2,186.56,302.72,kWh,Energia Elétrica
EM-010613,20240104,S-004,SRC-01,3,305.92,115.82,kWh,Cadeia de Valor / Transporte
EM-010614,20231112,S-002,SRC-03,1,2.84,387.72,kWh,Combustão Direta
EM-010615,20230820,S-001,SRC-01,2,112.46,383.5,kWh,Energia Elétrica
EM-010616,20231204,S-005,SRC-03,2,109.73,56.12,kWh,Energia Elétrica
EM-010617,20230904,S-002,SRC-03,1,120.69,292.1,kWh,Combustão Direta
EM-010618,20231115,S-004,SRC-04,1,12.51,129.41,kWh,Combustão Direta
EM-010619,20240527,S-002,SRC-01,3,132.8,17.11,kWh,Cadeia de Valor / Transporte
EM-010620,20230716,S-005,SRC-04,3,54.86,39.76,kWh,Cadeia de Valor / Transporte
EM-010621,20240813,S-005,SRC-01,1,52.1,42.38,kWh,Combustão Direta
EM-010622,20230930,S-002,SRC-03,2,41.55,165.78,kWh,Energia Elétrica
EM-010623,20240519,S-004,SRC-02,1,101.21,21.29,kWh,Combustão Direta
EM-010624,20241029,S-003,SRC-04,3,14.5,106.73,kWh,Cadeia de Valor / Transporte
EM-010625,20230904,S-005,SRC-01,2,9.2,245.6,kWh,Energia Elétrica
EM-010626,20230729,S-002,SRC-02,1,117.02,492.68,kWh,Combustão Direta
EM-010627,20230621,S-001,SRC-04,1,105.2,327.02,kWh,Combustão Direta
EM-010628,20240604,S-001,SRC-04,1,108.92,199.86,kWh,Combustão Direta
EM-010629,20230109,S-005,SRC-01,3,168.95,38.83,kWh,Cadeia de Valor / Transporte
EM-010630,20240917,S-001,SRC-03,3,119.26,137.89,kWh,Cadeia de Valor / Transporte
EM-010631,20240710,S-001,SRC-03,3,31.43,36.22,kWh,Cadeia de Valor / Transporte
EM-010632,20240830,S-002,SRC-03,3,116.0,371.09,kWh,Cadeia de Valor / Transporte
EM-010633,20230910,S-005,SRC-01,1,180.27,329.96,kWh,Combustão Direta
EM-010634,20230215,S-004,SRC-03,2,73.57,387.21,kWh,Energia Elétrica
EM-010635,20240327,S-004,SRC-04,2,79.71,53.63,kWh,Energia Elétrica
EM-010636,20240208,S-003,SRC-01,2,90.8,234.41,kWh,Energia Elétrica
EM-010637,20240122,S-001,SRC-03,1,37.38,154.5,kWh,Combustão Direta
EM-010638,20231124,S-005,SRC-02,2,41.76,147.24,kWh,Energia Elétrica
EM-010639,20241208,S-004,SRC-03,3,120.5,402.82,kWh,Cadeia de Valor / Transporte
EM-010640,20241114,S-004,SRC-01,1,126.21,484.48,kWh,Combustão Direta
EM-010641,20230509,S-004,SRC-02,1,18.57,36.24,kWh,Combustão Direta
EM-010642,20240131,S-005,SRC-01,3,183.56,157.7,kWh,Cadeia de Valor / Transporte
EM-010643,20240619,S-002,SRC-01,1,124.75,480.42,kWh,Combustão Direta
EM-010644,20231209,S-005,SRC-01,1,64.73,80.28,kWh,Combustão Direta
EM-010645,20230523,S-001,SRC-01,3,198.61,154.06,kWh,Cadeia de Valor / Transporte
EM-010646,20241023,S-001,SRC-01,1,153.54,292.02,kWh,Combustão Direta
EM-010647,20240314,S-004,SRC-01,2,32.95,332.24,kWh,Energia Elétrica
EM-010648,20240625,S-002,SRC-03,3,52.75,219.58,kWh,Cadeia de Valor / Transporte
EM-010649,20240503,S-001,SRC-04,1,52.9,485.02,kWh,Combustão Direta
EM-010650,20240129,S-002,SRC-03,1,118.71,132.38,kWh,Combustão Direta
EM-010651,20240421,S-004,SRC-01,3,116.17,114.26,kWh,Cadeia de Valor / Transporte
EM-010652,20240810,S-002,SRC-02,2,92.42,377.93,kWh,Energia Elétrica
EM-010653,20230907,S-003,SRC-01,1,94.16,179.49,kWh,Combustão Direta
EM-010654,20230905,S-005,SRC-04,3,92.44,202.43,kWh,Cadeia de Valor / Transporte
EM-010655,20240209,S-003,SRC-04,2,113.71,189.29,kWh,Energia Elétrica
EM-010656,20230128,S-004,SRC-01,1,195.59,222.93,kWh,Combustão Direta
EM-010657,20231208,S-003,SRC-04,2,77.96,230.22,kWh,Energia Elétrica
EM-010658,20240915,S-004,SRC-01,2,47.64,468.95,kWh,Energia Elétrica
EM-010659,20240227,S-002,SRC-04,3,84.41,224.63,kWh,Cadeia de Valor / Transporte
EM-010660,20230202,S-002,SRC-03,1,179.75,129.19,kWh,Combustão Direta
EM-010661,20240811,S-001,SRC-02,2,15.43,486.88,kWh,Energia Elétrica
EM-010662,20240420,S-002,SRC-02,1,64.21,81.31,kWh,Combustão Direta
EM-010663,20230517,S-005,SRC-02,2,168.31,224.75,kWh,Energia Elétrica
EM-010664,20240410,S-003,SRC-02,3,105.43,311.53,kWh,Cadeia de Valor / Transporte
EM-010665,20230429,S-003,SRC-02,1,61.74,489.92,kWh,Combustão Direta
EM-010666,20230203,S-005,SRC-04,2,17.47,462.61,kWh,Energia Elétrica
EM-010667,20230419,S-002,SRC-02,2,45.98,166.81,kWh,Energia Elétrica
EM-010668,20230129,S-001,SRC-03,3,49.26,422.55,kWh,Cadeia de Valor / Transporte
EM-010669,20240210,S-003,SRC-03,1,68.28,177.63,kWh,Combustão Direta
EM-010670,20231019,S-001,SRC-03,2,76.09,403.61,kWh,Energia Elétrica
EM-010671,20230602,S-003,SRC-03,1,50.97,15.12,kWh,Combustão Direta
EM-010672,20230318,S-005,SRC-03,1,96.34,498.48,kWh,Combustão Direta
EM-010673,20240427,S-003,SRC-03,1,206.71,26.5,kWh,Combustão Direta
EM-010674,20230217,S-003,SRC-04,1,3.56,172.68,kWh,Combustão Direta
EM-010675,20231021,S-001,SRC-03,1,60.22,147.36,kWh,Combustão Direta
EM-010676,20230615,S-001,SRC-03,1,88.68,454.17,kWh,Combustão Direta
EM-010677,20230117,S-002,SRC-03,1,130.94,172.61,kWh,Combustão Direta
EM-010678,20231122,S-002,SRC-03,1,186.98,277.4,kWh,Combustão Direta
EM-010679,20240721,S-001,SRC-01,3,27.67,317.31,kWh,Cadeia de Valor / Transporte
EM-010680,20230306,S-004,SRC-04,1,75.63,272.24,kWh,Combustão Direta
EM-010681,20240703,S-005,SRC-01,1,36.93,150.41,kWh,Combustão Direta
EM-010682,20240513,S-001,SRC-01,2,45.84,217.29,kWh,Energia Elétrica
EM-010683,20231120,S-004,SRC-01,3,92.35,155.99,kWh,Cadeia de Valor / Transporte
EM-010684,20230422,S-005,SRC-01,1,44.68,156.16,kWh,Combustão Direta
EM-010685,20241116,S-002,SRC-03,1,138.02,434.95,kWh,Combustão Direta
EM-010686,20240911,S-004,SRC-04,2,56.17,491.9,kWh,Energia Elétrica
EM-010687,20240221,S-001,SRC-02,2,85.49,279.15,kWh,Energia Elétrica
EM-010688,20230517,S-004,SRC-01,3,117.05,469.89,kWh,Cadeia de Valor / Transporte
EM-010689,20231221,S-005,SRC-04,1,16.04,207.84,kWh,Combustão Direta
EM-010690,20240601,S-002,SRC-03,3,99.27,107.86,kWh,Cadeia de Valor / Transporte
EM-010691,20240101,S-002,SRC-01,2,111.61,20.75,kWh,Energia Elétrica
EM-010692,20240518,S-001,SRC-03,3,133.52,216.15,kWh,Cadeia de Valor / Transporte
EM-010693,20240605,S-004,SRC-04,2,74.38,449.64,kWh,Energia Elétrica
EM-010694,20240929,S-003,SRC-04,2,244.19,233.3,kWh,Energia Elétrica
EM-010695,20241222,S-004,SRC-02,2,78.12,377.18,kWh,Energia Elétrica
EM-010696,20230829,S-001,SRC-04,2,216.01,85.63,kWh,Energia Elétrica
EM-010697,20240611,S-004,SRC-01,1,12.19,347.21,kWh,Combustão Direta
EM-010698,20240608,S-005,SRC-01,3,75.93,355.7,kWh,Cadeia de Valor / Transporte
EM-010699,20230111,S-002,SRC-03,2,17.22,265.53,kWh,Energia Elétrica
EM-010700,20240625,S-001,SRC-03,3,65.51,133.22,kWh,Cadeia de Valor / Transporte
EM-010701,20230610,S-004,SRC-02,1,91.49,228.18,kWh,Combustão Direta
EM-010702,20230321,S-002,SRC-04,1,31.02,20.38,kWh,Combustão Direta
EM-010703,20231029,S-002,SRC-02,2,35.18,101.18,kWh,Energia Elétrica
EM-010704,20241116,S-001,SRC-04,1,95.89,271.75,kWh,Combustão Direta
EM-010705,20230830,S-005,SRC-04,1,62.71,399.86,kWh,Combustão Direta
EM-010706,20231118,S-002,SRC-02,3,78.01,402.25,kWh,Cadeia de Valor / Transporte
EM-010707,20240519,S-002,SRC-04,3,42.66,235.87,kWh,Cadeia de Valor / Transporte
EM-010708,20230103,S-001,SRC-03,1,73.38,320.91,kWh,Combustão Direta
EM-010709,20230310,S-002,SRC-02,1,91.53,327.93,kWh,Combustão Direta
EM-010710,20240127,S-001,SRC-02,1,209.57,61.79,kWh,Combustão Direta
EM-010711,20240823,S-003,SRC-03,3,20.73,147.65,kWh,Cadeia de Valor / Transporte
EM-010712,20230514,S-002,SRC-03,2,144.5,434.57,kWh,Energia Elétrica
EM-010713,20240626,S-001,SRC-04,1,130.12,44.39,kWh,Combustão Direta
EM-010714,20230425,S-002,SRC-02,2,112.63,454.32,kWh,Energia Elétrica
EM-010715,20230609,S-005,SRC-01,1,118.44,444.69,kWh,Combustão Direta
EM-010716,20230508,S-004,SRC-01,3,12.68,427.44,kWh,Cadeia de Valor / Transporte
EM-010717,20241104,S-003,SRC-02,1,2.37,427.52,kWh,Combustão Direta
EM-010718,20240116,S-004,SRC-04,2,199.29,482.82,kWh,Energia Elétrica
EM-010719,20231128,S-004,SRC-04,2,13.72,409.69,kWh,Energia Elétrica
EM-010720,20231231,S-005,SRC-04,2,101.52,318.37,kWh,Energia Elétrica
EM-010721,20240627,S-002,SRC-04,1,338.01,82.8,kWh,Combustão Direta
EM-010722,20230425,S-002,SRC-02,2,23.22,140.54,kWh,Energia Elétrica
EM-010723,20240327,S-004,SRC-03,2,35.79,223.08,kWh,Energia Elétrica
EM-010724,20230614,S-003,SRC-04,2,152.06,293.56,kWh,Energia Elétrica
EM-010725,20240525,S-002,SRC-03,2,69.61,401.63,kWh,Energia Elétrica
EM-010726,20240929,S-003,SRC-03,1,32.21,75.88,kWh,Combustão Direta
EM-010727,20231031,S-003,SRC-02,2,34.43,92.69,kWh,Energia Elétrica
EM-010728,20230316,S-004,SRC-03,1,95.0,388.37,kWh,Combustão Direta
EM-010729,20230828,S-001,SRC-02,2,46.79,440.16,kWh,Energia Elétrica
EM-010730,20231026,S-002,SRC-02,2,49.92,399.93,kWh,Energia Elétrica
EM-010731,20240209,S-003,SRC-04,1,99.85,428.91,kWh,Combustão Direta
EM-010732,20230714,S-004,SRC-04,2,116.32,138.2,kWh,Energia Elétrica
EM-010733,20240415,S-001,SRC-02,2,305.76,82.55,kWh,Energia Elétrica
EM-010734,20230323,S-004,SRC-04,1,91.52,240.91,kWh,Combustão Direta
EM-010735,20240823,S-005,SRC-02,2,164.69,39.01,kWh,Energia Elétrica
EM-010736,20230504,S-002,SRC-02,3,52.99,238.59,kWh,Cadeia de Valor / Transporte
EM-010737,20230423,S-001,SRC-02,2,87.59,63.28,kWh,Energia Elétrica
EM-010738,20241229,S-005,SRC-03,2,108.6,254.6,kWh,Energia Elétrica
EM-010739,20231019,S-003,SRC-03,2,35.42,132.11,kWh,Energia Elétrica
EM-010740,20230507,S-005,SRC-03,2,160.91,344.47,kWh,Energia Elétrica
EM-010741,20240526,S-005,SRC-03,2,43.2,50.72,kWh,Energia Elétrica
EM-010742,20240707,S-003,SRC-03,2,103.68,104.77,kWh,Energia Elétrica
EM-010743,20241213,S-004,SRC-01,1,139.38,210.39,kWh,Combustão Direta
EM-010744,20240404,S-002,SRC-01,1,91.74,349.26,kWh,Combustão Direta
EM-010745,20240722,S-005,SRC-04,1,118.77,435.81,kWh,Combustão Direta
EM-010746,20241120,S-003,SRC-02,1,144.3,65.81,kWh,Combustão Direta
EM-010747,20240113,S-005,SRC-03,3,98.45,267.04,kWh,Cadeia de Valor / Transporte
EM-010748,20231115,S-003,SRC-01,2,163.67,219.66,kWh,Energia Elétrica
EM-010749,20230413,S-001,SRC-03,3,9.81,374.49,kWh,Cadeia de Valor / Transporte
EM-010750,20231222,S-001,SRC-03,1,137.74,80.09,kWh,Combustão Direta
EM-010751,20231211,S-002,SRC-03,2,37.38,374.31,kWh,Energia Elétrica
EM-010752,20240826,S-003,SRC-03,1,66.32,432.54,kWh,Combustão Direta
EM-010753,20230606,S-004,SRC-04,1,10.86,481.96,kWh,Combustão Direta
EM-010754,20240223,S-003,SRC-02,2,71.22,261.32,kWh,Energia Elétrica
EM-010755,20241225,S-003,SRC-02,1,125.19,463.93,kWh,Combustão Direta
EM-010756,20231117,S-005,SRC-02,1,262.07,330.32,kWh,Combustão Direta
EM-010757,20231127,S-003,SRC-04,3,107.98,132.59,kWh,Cadeia de Valor / Transporte
EM-010758,20240721,S-001,SRC-01,2,57.3,483.61,kWh,Energia Elétrica
EM-010759,20240826,S-001,SRC-02,1,95.46,442.41,kWh,Combustão Direta
EM-010760,20230106,S-002,SRC-01,2,21.24,439.41,kWh,Energia Elétrica
EM-010761,20230320,S-004,SRC-04,1,207.31,190.15,kWh,Combustão Direta
EM-010762,20240630,S-001,SRC-04,1,340.22,246.97,kWh,Combustão Direta
EM-010763,20230830,S-004,SRC-02,1,183.38,437.71,kWh,Combustão Direta
EM-010764,20230309,S-005,SRC-04,2,4.06,200.37,kWh,Energia Elétrica
EM-010765,20230602,S-005,SRC-01,1,67.62,94.06,kWh,Combustão Direta
EM-010766,20241025,S-003,SRC-03,3,47.61,467.03,kWh,Cadeia de Valor / Transporte
EM-010767,20231130,S-005,SRC-02,2,112.19,171.57,kWh,Energia Elétrica
EM-010768,20231026,S-001,SRC-02,2,65.8,32.99,kWh,Energia Elétrica
EM-010769,20230818,S-005,SRC-03,2,36.15,156.35,kWh,Energia Elétrica
EM-010770,20241124,S-001,SRC-01,3,172.66,208.6,kWh,Cadeia de Valor / Transporte
EM-010771,20231014,S-003,SRC-03,3,244.55,194.48,kWh,Cadeia de Valor / Transporte
EM-010772,20240430,S-002,SRC-01,3,20.47,422.47,kWh,Cadeia de Valor / Transporte
EM-010773,20231230,S-004,SRC-03,2,41.37,327.38,kWh,Energia Elétrica
EM-010774,20241121,S-004,SRC-04,1,161.42,378.25,kWh,Combustão Direta
EM-010775,20230712,S-004,SRC-01,1,177.19,132.57,kWh,Combustão Direta
EM-010776,20230217,S-003,SRC-02,3,334.77,379.98,kWh,Cadeia de Valor / Transporte
EM-010777,20230627,S-003,SRC-04,3,149.39,354.55,kWh,Cadeia de Valor / Transporte
EM-010778,20230522,S-003,SRC-04,3,126.87,233.6,kWh,Cadeia de Valor / Transporte
EM-010779,20230605,S-002,SRC-02,3,121.38,437.38,kWh,Cadeia de Valor / Transporte
EM-010780,20240107,S-001,SRC-02,1,86.95,384.32,kWh,Combustão Direta
EM-010781,20240219,S-005,SRC-01,2,31.73,437.17,kWh,Energia Elétrica
EM-010782,20230423,S-004,SRC-03,2,161.93,266.87,kWh,Energia Elétrica
EM-010783,20230314,S-005,SRC-01,2,24.18,239.72,kWh,Energia Elétrica
